node_1|node_2|edge|chunk_id|node_3|node_4
daytrader tables|database consistency|The method recreateDBTables(sqlBuffer, out) checks for database consistency before dropping and recreating the DayTrader tables. If the database is not consistent, an error message is displayed and the function returns.|3521f0a1d0464257be430a3d1c2b1851||
daytrader application|repopulate daytrader database link|The output message suggests stopping and restarting the DayTrader application (or the application server) after dropping and recreating the DayTrader tables. The user is then instructed to use the 'Repopulate Daytrader Database' link to populate the database.|3521f0a1d0464257be430a3d1c2b1851||
tradebuilddb|max_quotes|is invoking the getMAX_QUOTES() method to retrieve the maximum number of quotes to be created.|67c7356fdedf4c95bf9594141a1fef0e||
tradedirect|resettrade|method used in an attempt to delete all Trade users and Trade Quotes. Arguments passed: boolean flag indicating complete deletion of all users and quotes.|67c7356fdedf4c95bf9594141a1fef0e||
log|error|logging error messages using this logger object for both the unsuccessful delete operation and failed attempts to create quotes. Arguments passed: exception object and an error message explaining the reason for inability to perform operation.|67c7356fdedf4c95bf9594141a1fef0e||
symbol|i|for loop iterating through integer values from 0 to MAX_QUOTES, setting symbol variable accordingly. Symbol format: s followed by a 3-digit number.|67c7356fdedf4c95bf9594141a1fef0e||
companyname|i|for loop iterating through integer values from 0 to MAX_QUOTES, setting company name variable accordingly. Company Name format: S followed by the corresponding digit number and Incorporated.|67c7356fdedf4c95bf9594141a1fef0e||
tradedirect|createquote|method used to create MAX_QUOTES quotes with their respective symbols and company names. Arguments passed: symbol, company name, initial price value.|67c7356fdedf4c95bf9594141a1fef0e||
out|print|used for printing ellipses in the console output to indicate progress while populating trade db with quotes. Used with the 'for' loop to print only every 10th quote.|67c7356fdedf4c95bf9594141a1fef0e||
out|println|used for printing new line and blank spaces in console output to separate sections of code. Used with the 'for' loop to print only every 100th quote.|67c7356fdedf4c95bf9594141a1fef0e||
out|<br>|used for printing new line and blank spaces in console output to separate sections of code. Used before the 'for' loop and after it.|67c7356fdedf4c95bf9594141a1fef0e||
tradebuilddb|parseddltobuffer|TradeBuildDB contains the method parseDDLToBuffer to read and parse DDL statements from a file.|cc50b7b10949485e898dcb6c97a2455c||
inputstream|ddlfile|The variable ddlFile in the parseDDLToBuffer method is of type InputStream, used to read data from a file or input source.|cc50b7b10949485e898dcb6c97a2455c||
bufferedreader|br|Inside the parseDDLToBuffer method, an object of BufferedReader class is created using InputStreamReader to read data from the file in a buffer.|cc50b7b10949485e898dcb6c97a2455c||
arraylist<string>|sqlbuffer|The sql statements read from the input file are stored in an ArrayList of type String called sqlBuffer with an initial capacity of 30.|cc50b7b10949485e898dcb6c97a2455c||
stringbuilder|sql|Inside the while loop, a StringBuilder object named sql is used to concatenate the SQL statements read from the file. The semicolon separator at the end of each SQL statement is replaced by a space to store multiple SQL statements in the same variable.|cc50b7b10949485e898dcb6c97a2455c||
string|sql|The StringBuilder object sql contains the concatenated SQL statements read from the input file.|cc50b7b10949485e898dcb6c97a2455c||
tradebuilddb|sampledb|In the provided context, 'TradeBuildDB' and 'SampleDB' do not directly relate to each other.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
java.lang.string[]|args|In the provided context, 'java.lang.String[]' and 'args' are parameters passed to the 'main' method of the 'TradeBuildDB' class.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
new tradebuilddb()|tradebuilddb|In the provided context, 'new TradeBuildDB()' is creating a new instance of the 'TradeBuildDB' class.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.web|tradeconfigservlet|In the provided context, 'com.ibm.websphere.samples.daytrader.web' and 'TradeConfigServlet' belong to the same package.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
/home/jerry/projects/sample.daytrader7|daytrader-ee7-web|In the provided context, '/home/jerry/projects/sample.daytrader7' and 'daytrader-ee7-web' are both present in the same directory structure.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
daytrader-ee7-web|src|In the provided context, 'daytrader-ee7-web' and 'src' are both part of the directory structure.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.web|tradeconfigservlet|In the provided context, 'com.ibm.websphere.samples.daytrader.web' and 'TradeConfigServlet' are both part of the same package.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
java.servlet.servletconfig|servletconfig|In the provided context, 'java.servlet.ServletConfig' and 'ServletConfig' refer to the same entity.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
javax.servlet.servletexception|servletexception|In the provided context, 'javax.servlet.ServletException' and 'ServletException' refer to the same exception class.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
java.io.ioexception|ioexception|In the provided context, 'java.io.IOException' and 'IOException' refer to the same exception class.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
javax.servlet.http.httpservletrequest|httpservletrequest|In the provided context, 'javax.servlet.http.HttpServletRequest' and 'HttpServletRequest' refer to the same request entity.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
javax.servlet.http.httpservletresponse|httpservletresponse|In the provided context, 'javax.servlet.http.HttpServletResponse' and 'HttpServletResponse' refer to the same response entity.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.beans.runstatsdatabean|runstatsdatabean|In the provided context, 'com.ibm.websphere.samples.daytrader.beans.RunStatsDataBean' and 'RunStatsDataBean' refer to the same data bean class.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.direct|tradedirect|In the provided context, 'com.ibm.websphere.samples.daytrader.direct' and 'TradeDirect' belong to the same package.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.util|log|In the provided context, 'com.ibm.websphere.samples.daytrader.util' and 'Log' belong to the same package.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
com.ibm.websphere.samples.daytrader.util|tradeconfig|In the provided context, 'com.ibm.websphere.samples.daytrader.util' and 'TradeConfig' belong to the same package.|a949ff4bd3bf4d99b6b91dbcaf9354b5||
tradeconfigservlet|httpservlet|TradeConfigServlet is a subclass of HttpServlet.|45c1dfa6a16b48deba629720a3baff0c||
tradeconfigservlet|webservlet annotation|TradeConfigServlet is annotated with @WebServlet to provide a servlet interface for adjusting DayTrader runtime parameters.|45c1dfa6a16b48deba629720a3baff0c||
tradeconfigservlet|httpservletrequest|TradeConfigServlet receives HttpServletRequest and returns HttpServletResponse in the doConfigDisplay() method.|45c1dfa6a16b48deba629720a3baff0c|HttpServletResponse|
doconfigdisplay() method|req attribute|The req attribute is used to set attributes for the TradeConfig bean and display the current Trade runtime configuration in the doConfigDisplay() method.|45c1dfa6a16b48deba629720a3baff0c||
tradeconfigservlet|servletcontext|TradeConfigServlet retrieves the ServletContext object to obtain a RequestDispatcher and include a page in the doConfigDisplay() method.|45c1dfa6a16b48deba629720a3baff0c||
tradeconfigservlet|tradeconfig|TradeConfigServlet creates a new instance of TradeConfig to hold all configuration and runtime parameters for the Trade application in the doConfigDisplay() method.|45c1dfa6a16b48deba629720a3baff0c||
tradeconfig|config.jsp page|TradeConfig is passed the config.jsp page to display the current Trade runtime configuration in the init() method of TradeConfigServlet.|45c1dfa6a16b48deba629720a3baff0c||
traderesetcompletion|successfuloperation|The message 'Trade Reset completed successfully' indicates a successful operation. This is followed by setting the attributes for runStatsData, tradeConfig, and results.|43c99ad647b84ec6ba4be00eb15564b2||
runstatsdata|traderesetcompletion|The variable 'runStatsData' is assigned a new instance of RunStatsDataBean after successfully resetting the trade.|43c99ad647b84ec6ba4be00eb15564b2||
tradeconfig|traderesetcompletion|The variable 'tradeConfig' is set with the updated configuration after successfully resetting the trade.|43c99ad647b84ec6ba4be00eb15564b2||
results|traderesetcompletion|The variable 'results' is assigned a new string after successfully resetting the trade, which contains the message and any other relevant information.|43c99ad647b84ec6ba4be00eb15564b2||
status|results|The variable 'status' is set with the value of 'results' after successfully resetting the trade.|43c99ad647b84ec6ba4be00eb15564b2||
